credit_score,income,loan_amount,loan_term,employment_status,property_value,loan_purpose,down_payment,residence_type,monthly_debt,fraud
673,47379.76,208400.47,20,unemployed,285471.94,purchase,18061.8,secondary,1081.1000256533455,0
695,50776.73,188402.73,30,self-employed,257635.86,refinance,33772.93,investment,337.1902087758882,0
679,45925.33,252337.75,25,self-employed,302960.25,home_improvement,18923.32,primary,1317.2073223423515,0
647,50174.46,236174.42,20,unemployed,412647.19,home_improvement,39243.42,secondary,1335.9379869786555,0
603,61705.16,180250.41,15,self-employed,247988.15,refinance,25095.45,investment,1443.1075294476407,0
682,61087.89,206028.15,20,unemployed,184090.38,home_improvement,18878.52,investment,499.54830426780774,0
675,52371.98,234452.69,20,self-employed,350215.26,refinance,14690.53,investment,1555.4247324247863,0
629,70115.46,182530.53,10,unemployed,381487.48,refinance,16515.94,secondary,1246.5172281658101,0
602,51241.75,114106.48,20,unemployed,275987.03,refinance,32649.73,secondary,1018.1617733511639,0
798,53200.51,212203.84,30,unemployed,239035.98,refinance,36725.74,secondary,1623.5954433613038,0
601,32188.64,185076.94,15,self-employed,339218.63,purchase,30604.83,primary,655.3897265655766,0
826,58407.12,201695.73,20,employed,425608.53,home_improvement,10818.81,primary,1694.7877435081894,0
618,73089.01,191468.5,20,self-employed,218550.17,refinance,44507.59,investment,1263.9870240465523,0
629,65380.13,193320.47,15,unemployed,294336.09,purchase,19194.8,secondary,1049.5612614156892,0
799,33514.89,249400.88,30,self-employed,221606.63,home_improvement,43929.73,secondary,516.1397162031699,0
712,58978.94,206685.72,20,self-employed,288257.18,purchase,11188.62,investment,1759.6403881618085,0
644,79403.06,177918.38,20,employed,420229.69,home_improvement,14901.48,primary,1108.989612848559,0
827,34249.39,200240.42,10,unemployed,192239.87,refinance,42953.27,primary,361.8824888635573,0
695,37411.17,167510.7,15,unemployed,357482.14,purchase,25825.37,secondary,1056.6258460238716,0
782,45247.47,190576.45,20,unemployed,94517.88,purchase,13886.77,secondary,726.4072183187611,0
724,61677.56,211062.48,10,employed,328450.39,purchase,21271.06,primary,1513.4376271863048,0
657,65977.65,177622.95,10,employed,366954.82,refinance,39928.53,investment,1888.4670627147543,0
820,54923.69,166974.29,25,employed,232711.5,purchase,19695.3,secondary,914.234197212842,0
840,58055.59,240046.31,10,employed,276273.86,purchase,19875.2,secondary,376.7091653235683,0
806,45149.38,251925.62,25,employed,272188.47,purchase,19583.2,secondary,1368.8409668837132,0
655,57085.4,180830.28,10,unemployed,87375.27,purchase,17747.31,investment,1717.4141057076142,0
702,53857.68,223009.69,10,employed,317864.43,purchase,22990.48,primary,1749.371732892421,0
659,59076.74,224682.76,30,self-employed,328260.0,purchase,15065.38,investment,317.32644219335657,0
773,55744.09,201793.95,25,employed,339322.84,purchase,34389.73,primary,1184.9014137566699,0
680,68028.46,243735.86,10,self-employed,348746.0,refinance,38371.64,investment,1196.8549407613377,0
617,51122.22,220680.09,20,self-employed,298823.55,refinance,35183.14,primary,1020.2243141790955,0
835,42430.4,197394.92,15,self-employed,271687.79,home_improvement,16663.41,primary,1352.9020134011382,0
347,-884.54,260297.52,25,self-employed,313493.21,purchase,18451.78,primary,-12.197431700803152,1
829,26088.31,226858.29,25,unemployed,250669.13,purchase,42183.75,primary,406.1243667815414,0
619,51611.76,248884.79,30,employed,254221.46,purchase,34219.42,secondary,810.9796368689998,0
798,68618.17,201151.58,15,self-employed,281476.74,home_improvement,47256.86,primary,1500.3415579212574,0
660,53211.21,189331.51,20,employed,230334.58,purchase,32738.82,secondary,854.685144656286,0
744,42031.72,184138.23,10,unemployed,249297.04,refinance,49795.96,primary,953.4641774403042,0
701,29899.4,124422.0,25,self-employed,358412.87,purchase,36909.43,investment,943.1472417848626,0
724,47712.25,225815.54,25,unemployed,204391.88,refinance,10537.24,secondary,1553.4848377226424,0
614,59252.94,209518.9,30,employed,184481.85,refinance,28968.71,secondary,904.8831039016046,0
721,42036.02,167274.15,20,unemployed,62838.13,home_improvement,18602.75,secondary,204.57604612171917,0
829,42995.06,188927.14,30,employed,354476.84,purchase,17636.85,primary,944.3138855199956,0
646,50407.66,200544.05,25,self-employed,344743.28,refinance,34669.71,secondary,1245.8997488473285,0
655,61742.0,205318.28,25,employed,159300.32,home_improvement,27999.56,primary,1885.921846613137,0
653,38803.26,197118.84,20,self-employed,335294.46,home_improvement,26885.29,primary,432.120584494287,0
844,48567.72,163679.99,25,unemployed,363088.48,refinance,47339.97,primary,824.0676883779531,0
796,63278.39,219798.01,10,self-employed,309929.22,purchase,18599.12,secondary,1663.6145578310152,0
845,43988.65,173765.5,30,unemployed,315192.28,refinance,28151.27,secondary,878.105397427061,0
632,85970.98,257813.09,10,employed,255317.58,home_improvement,44750.7,primary,2820.4286925442807,0
750,27563.83,215804.66,30,unemployed,367043.36,refinance,38374.13,secondary,731.0601408708565,0
766,34621.41,200459.1,15,unemployed,305711.52,purchase,15357.92,secondary,213.2688920674743,0
841,83424.86,164932.86,25,unemployed,249475.16,home_improvement,15090.48,secondary,1736.6998961388892,0
749,41797.14,177012.91,25,employed,375831.3,refinance,32927.68,secondary,870.4323718420069,0
821,58820.58,184845.22,10,self-employed,220655.8,refinance,41641.06,investment,1816.0800137906822,0
707,70914.29,170966.31,25,unemployed,321098.37,home_improvement,25007.12,secondary,1644.2721996035987,0
783,60783.08,186789.03,15,unemployed,317078.97,home_improvement,21376.43,investment,788.2657031772586,0
732,66750.86,205098.78,30,employed,278513.77,refinance,28719.94,investment,1518.0529850056791,0
682,41395.02,208462.16,30,unemployed,272702.46,home_improvement,16577.16,investment,271.8312834228011,0
700,54018.65,226222.35,30,employed,140699.9,refinance,41902.53,investment,305.33211215151147,0
606,55149.38,170062.42,10,unemployed,232335.4,home_improvement,15372.28,investment,484.0066912745175,0
728,93488.65,166232.43,15,unemployed,308355.16,purchase,46357.77,secondary,2964.00988662183,0
837,59071.59,163183.15,15,employed,106608.63,refinance,12930.39,primary,998.4281444296553,0
773,50505.38,192403.43,10,employed,322088.77,purchase,20349.25,secondary,672.1719672162876,0
638,34966.94,176397.06,30,self-employed,300285.72,home_improvement,49436.09,primary,612.5663290358586,0
619,50451.63,245582.65,25,unemployed,250458.81,refinance,45840.44,secondary,1619.4182177490475,0
773,49031.71,181312.99,10,self-employed,251543.62,home_improvement,13980.86,investment,1456.400613975155,0
648,64211.45,192925.22,10,unemployed,296833.62,refinance,45323.36,secondary,380.01195248292584,0
806,60732.0,175108.05,10,unemployed,337558.21,home_improvement,44764.26,primary,665.9895828015742,0
768,49326.32,213832.9,20,employed,231117.77,purchase,46571.86,investment,849.524378714217,0
615,55893.17,233858.06,10,employed,275716.77,refinance,38265.13,investment,1734.9622402722568,0
647,60168.4,205882.05,20,employed,334226.61,home_improvement,31258.31,investment,976.0231650093119,0
620,65445.06,192170.3,15,employed,255310.01,refinance,11778.76,secondary,1906.1544512401058,0
672,55351.24,215557.34,20,employed,275409.03,home_improvement,34680.06,investment,1281.6139146111732,0
711,51007.5,149405.0,25,unemployed,299270.55,purchase,24840.34,investment,1115.6970370298247,0
764,45935.33,209360.12,20,employed,211843.12,home_improvement,21878.45,primary,1020.3263145156376,0
828,49917.12,180768.89,15,unemployed,323106.06,home_improvement,42276.94,investment,1505.564397367219,0
616,47072.15,211126.6,20,self-employed,343461.0,home_improvement,29144.9,secondary,666.3112243296467,0
753,54602.43,158942.42,20,self-employed,381748.14,refinance,49241.72,primary,1752.0098278896996,0
646,74220.66,229646.65,30,unemployed,294998.3,home_improvement,12190.15,primary,732.6979775360921,0
735,46592.39,141209.15,25,employed,323549.83,home_improvement,36384.85,secondary,230.2071404005316,0
829,62824.36,189948.71,15,employed,239538.06,purchase,34254.57,primary,1068.3204081381493,0
600,70888.66,206817.95,20,employed,202220.98,purchase,31842.06,primary,1107.4188794113136,0
685,48179.69,200041.8,10,self-employed,202176.1,refinance,16168.77,secondary,1112.2847622670322,0
714,62685.19,192483.58,20,employed,455020.84,purchase,44721.44,secondary,883.406045421476,0
841,39080.47,226258.43,25,self-employed,268961.38,home_improvement,15385.08,secondary,345.53034216970195,0
606,31921.29,228289.05,30,employed,329500.13,refinance,47670.25,primary,1037.7192785541627,0
732,53171.34,198483.07,10,self-employed,362579.9,purchase,37966.32,investment,1106.098258262434,0
649,43918.13,131115.25,20,unemployed,211468.22,home_improvement,20733.11,investment,1154.3262852549526,0
726,86736.06,185635.28,10,unemployed,226595.81,purchase,43176.24,investment,2744.4318741889633,0
719,58889.29,123911.47,30,unemployed,206572.32,purchase,25552.4,primary,1438.0499963250202,0
707,71177.0,223509.81,10,self-employed,319831.74,home_improvement,18355.67,primary,785.9581606970016,0
712,43378.22,244814.76,20,self-employed,281760.72,home_improvement,43011.85,investment,1277.040042968338,0
686,81887.15,219530.35,15,self-employed,198431.43,home_improvement,45809.53,investment,1847.11362711128,0
787,73688.58,231485.87,30,unemployed,351237.9,home_improvement,25129.23,secondary,1885.1354145273403,0
311,19142.2,241131.63,15,self-employed,307796.24,purchase,23513.02,primary,735.9237214822488,1
828,35644.4,215013.5,10,unemployed,199534.15,purchase,39022.59,investment,1179.7698953478503,0
618,68725.51,203291.05,15,unemployed,242823.13,home_improvement,18204.64,secondary,852.4499232991919,0
794,60171.28,249808.68,25,unemployed,280106.05,purchase,15928.02,investment,1578.9741470010931,0
762,47661.86,203765.49,15,employed,252434.87,refinance,20230.74,primary,994.5265691754987,0
770,44500.01,243499.44,20,employed,246895.46,home_improvement,27201.1,secondary,814.5035106511795,0
660,58604.51,179682.35,20,employed,164425.78,home_improvement,38064.85,investment,1462.612726514384,0
670,31962.05,139030.98,15,employed,333517.87,refinance,31556.21,secondary,163.641783942665,0
704,51837.05,238646.84,15,self-employed,304663.68,purchase,12793.68,investment,897.7846146126149,0
723,30256.89,245922.19,10,self-employed,275306.38,purchase,16583.35,investment,782.9369292267045,0
757,62986.93,210801.75,30,unemployed,312187.13,purchase,47293.34,secondary,1939.5448319505704,0
766,70049.6,167098.11,20,employed,255234.12,refinance,38890.94,primary,2333.9302177895324,0
676,63538.38,228488.5,10,unemployed,248152.15,purchase,29627.64,secondary,972.9773270728856,0
474,13565.78,168274.12,30,employed,218444.55,purchase,19814.41,primary,275.23072031619563,1
661,67370.76,226321.98,30,self-employed,239655.13,refinance,19369.5,secondary,806.3937944747092,0
709,52776.37,193552.54,20,self-employed,277651.29,home_improvement,49442.23,investment,1277.76474477298,0
672,37017.8,236023.07,15,unemployed,258787.36,home_improvement,20343.29,secondary,740.0290728468183,1
844,57492.52,192768.66,20,employed,310994.46,refinance,11765.16,investment,1873.8582673672954,0
818,37336.56,194395.6,15,self-employed,322591.7,purchase,23398.42,secondary,1183.8503718228926,0
820,65389.3,226922.82,15,unemployed,344357.05,home_improvement,14310.47,secondary,889.128611403673,0
713,38889.08,272232.58,20,self-employed,271247.94,purchase,47558.81,primary,901.7545976305759,0
623,76949.37,234985.35,10,unemployed,192263.81,home_improvement,21326.1,investment,1270.0503279423174,0
731,51267.66,256176.07,10,self-employed,393368.47,purchase,39658.8,primary,1440.3178438165526,0
770,54239.26,227961.76,25,employed,297832.6,home_improvement,44143.54,primary,358.00267767204826,0
667,39001.18,236736.87,15,unemployed,217602.16,home_improvement,21201.6,primary,1199.8180203456745,1
709,59095.06,245079.02,30,employed,264834.47,home_improvement,35583.0,secondary,1331.2256778457904,0
794,62056.54,206938.87,10,unemployed,313408.4,home_improvement,43629.64,primary,1078.3268449842033,0
819,57912.23,235657.14,25,employed,228306.61,home_improvement,47352.92,primary,978.007291402882,0
786,45403.04,200319.94,20,unemployed,261513.86,refinance,43791.74,primary,323.6383168933757,0
658,90170.77,208245.68,25,employed,313186.03,refinance,26108.38,secondary,2730.671631162599,0
744,73646.66,225637.21,30,employed,257700.53,purchase,12079.0,primary,1845.7148716797874,0
678,37819.94,89724.46,15,unemployed,233548.53,refinance,3628.6,investment,1476.8077064180002,1
614,61247.54,214445.07,15,employed,281097.31,home_improvement,47945.6,secondary,1457.6488487811555,0
806,23907.86,217208.93,10,unemployed,230124.33,refinance,24989.1,secondary,706.2628959454236,0
815,67080.66,237452.0,30,employed,378013.13,purchase,11826.66,primary,788.2112623735655,0
668,50263.68,259913.35,30,self-employed,264375.88,refinance,43621.13,investment,1350.407605476608,0
755,54758.8,179273.76,10,unemployed,299573.16,home_improvement,39405.97,investment,999.4169462528467,0
842,76187.86,222364.58,25,unemployed,301357.07,home_improvement,10107.2,investment,1046.888913456496,0
653,54200.91,205385.57,20,self-employed,488009.0,purchase,46228.34,secondary,725.4840445057322,0
666,74288.44,202990.72,10,unemployed,193645.53,home_improvement,31353.14,secondary,2197.244621944425,0
765,60555.55,225526.61,30,employed,193105.35,home_improvement,25119.04,investment,425.2172001481303,0
687,34301.53,183415.97,10,unemployed,319051.55,purchase,28810.96,primary,932.1970165129655,0
636,63572.0,192179.29,25,unemployed,195012.03,home_improvement,23901.75,secondary,1665.463601926314,0
846,61214.68,140611.6,20,employed,269699.23,home_improvement,45922.56,secondary,985.8576033914709,0
627,48964.99,193327.44,30,self-employed,335132.36,refinance,43805.32,investment,1561.539799140618,0
661,34616.12,259567.55,10,unemployed,259619.15,purchase,39283.25,primary,145.6656701769345,0
303,15045.14,146693.27,30,employed,310968.78,purchase,7969.31,investment,623.9612718276948,1
629,20091.97,230453.61,20,self-employed,241584.15,refinance,18207.23,secondary,630.1744227856504,1
739,36998.19,221952.07,10,unemployed,320411.91,home_improvement,48138.44,secondary,653.7190505445964,0
600,23546.91,168963.51,10,unemployed,285589.38,purchase,24247.74,secondary,511.8344250435029,0
736,50809.14,201652.73,30,employed,262334.24,refinance,34063.44,investment,1140.8070661609217,0
749,39322.03,195756.58,15,employed,294406.55,home_improvement,23290.28,primary,1071.363914040814,0
716,62821.42,180565.49,20,self-employed,265890.63,refinance,38402.25,investment,1649.1895854151308,0
822,46603.43,179216.72,25,employed,388811.59,home_improvement,21347.79,investment,1226.6249985828558,0
814,73596.72,171656.42,30,unemployed,303800.97,refinance,11601.5,investment,1040.839748302928,0
672,75553.61,168741.58,25,unemployed,191822.28,home_improvement,45879.81,primary,2061.1128774829826,0
709,48659.23,213656.22,20,self-employed,170316.51,purchase,47429.71,primary,369.15046518251773,0
777,53623.68,240409.42,20,unemployed,309421.83,home_improvement,44344.21,primary,1079.0549356303984,0
809,53359.79,228730.29,25,self-employed,368112.44,refinance,27063.91,investment,993.4139557742508,0
706,10761.58,181754.72,10,employed,274202.92,purchase,10930.6,secondary,290.1919838838476,0
